party,state,name,keycode,post_date,caption,post_sentiment,post_score_pos,post_score_neu,post_score_neg,comment_count,comment_top_label,comment_positive,comment_neutral,comment_negative,comment_score_pos,comment_score_neu,comment_score_neg,whisper,whisper_sentiment,whisper_score_pos,whisper_score_neu,whisper_score_neg,cluster_a,cluster_v,issue,cluster_va,comment_count_0109,top_label_0109,positive_0109,neutral_0109,negative_0109,score_pos_0109,score_neu_0109,score_neg_0109
Republican,Arizona,Kari Lake,DB9h1hKuaZX,2024/11/4,"‼️ YOU’RE INVITED! 🇺🇸 

We have a rally TONIGHT in Prescott, AZ at the County Courthouse Square — this will be a HISTORIC event. Don’t miss out! 

For more information visit:
http://KariLake.com/events 

I hope to see you there! ❤️",positive,0.97316283,0.02535797,0.001479235,66,positive,0.666666667,0.151515152,0.181818182,0.636806445,0.180057453,0.183136103," Sixty years ago, Arizona's favorite son, Barry Goldwater, kicked off his run for president in Prescott at the Courthouse Square.  He started an incredible tradition for our Arizona Republican Party, where seemingly every meaningful moment takes us right back to that Yavapai County Courthouse.  As we head into the most important election of our lifetimes, we will be returning to those famous steps.  And I'm excited to announce that I will be joined by Charlie Kirk, Abe Hamadeh, Congressman Andy Biggs, and Prescott's own Congressman Eli Crane.  We will be celebrating making America great again and making Arizona grand again.  But it wouldn't be a special night if you weren't with us there.  Join us at 6 p.m. as we rally around President Trump, our incredible movement for the Senate, and the entire AZGOP ticket.  I can't wait to see you there.  I love you, Arizona.",positive,0.9634627,0.034770392,0.001766833,Emotional & reactive,Concerned & Empathic,Campaign Endorsements,Assertive & Direct,64.0,positive,0.6875,0.125,0.1875,0.6496590349375,0.1644072064265625,0.1859337597875
Republican,Arizona,Kari Lake,DB88NN9O9Q_,2024/11/4,"I can tell you what Ruben Gallego would do in the Senate. The same thing we've seen from him in Congress over the last decade

Self-dealing & corruption

This is a guy who walked out on his nine-month pregnant wife to run off with a DC lobbyist. He proceeded to co-sponsor or vote on 38 pieces of legislation supported by his wife

Ruben's priority is enriching himself & his wife's lobbying firm, not the people of Arizona",negative,0.021904018,0.28794548,0.6901505,38,negative,0.342105263,0.210526316,0.447368421,0.304904248,0.264437716,0.430658039," As you mentioned, Ruben Gallego is one of the most progressive members of Congress.  Obviously, if elected to the Senate, he would be far too left for the Arizona population.  Even Arizona's Democratic senators have tried to pose as moderate.  Gallego really has not attempted to do so.  And so I think one of the big questions, of course, is going to be whether he's going to represent the people of Arizona or whether he's going to represent big donors like, say, George Soros in the in the Senate seat from Arizona.  Kerry, what do you make of that?  I can tell you exactly what he's going to do because we've seen it for 10 years.  You know, he.  When he walked out on his nine months pregnant wife, he ran off with a D.C. lobbyist.  38 pieces of legislation that he shepherded through Congress.  came directly from her and her firm.  So his priority is going to be his wife's lobbying firm.  not the people of Arizona.  He doesn't even live here most of the time.  He rents out his home and he's...  listed on several federal documents that his main residence is Washington, D.C.  So I can tell you exactly who he's going to be looking after, and it's not going to be the good people of State 48.  And so that's why we've got to stop him and get the word out on who he is.  Anybody who's going to push and vote for Iran to have access to $6 billion to fund terrorism in Israel.  It has terrible judgment.  You know, we know, Ben, that we have terrorists coming across our Arizona border right now.  We've got terrorists inside.  our country as we speak.  and to actually cast votes that have killed people.  that have caused war.  is unconscionable.  And this is exactly what he is.  And he's lied about it every step of the way.  His ads make him look like a cross between Mr. Rogers and G.I. Joe.  But we know the fact is he's more like Nancy Pelosi with the beard, and we cannot allow him to be our senator here in Arizona.",neutral,0.08393771,0.6147987,0.30126357,Neutral & restrained,Concerned & Empathic,Voter Mobilization,Assertive & Direct,37.0,negative,0.3513513513513513,0.1891891891891892,0.4594594594594595,0.3070496721594595,0.2531829149189189,0.4397674162513513
Republican,Arizona,Kari Lake,DB8oo-PJINy,2024/11/4,"‼️ THIS is what fair & honest journalism looks like ‼️

I never could have imagined 12news capable of something like this…

I am impressed with the young journalist that worked on this project.

She did an incredible job and her future in news is BRIGHT! Well done, Bianca! 👍",positive,0.9586903,0.032557253,0.008752523,49,positive,0.632653061,0.204081633,0.163265306,0.62674818,0.21206861,0.161183203," Tonight we tag along with Republican candidate Carrie Lake as she works to reach voters in  the final stretch of her campaign.  12 News journalist Bianca Bona reports from Pima County.  I just realized we need people who are grounded in who they are.  and aren't going to be moved by other people's opinions.  And Cary Lake is one of those people.  I figured you were a bulldog. You had a good picture of a bulldog.  so important because we tend to get ignored from the big county up north.  Linc speaking with voters for about 30 minutes.  Oh, I love it.  Thank you.  I think we've run an incredibly positive campaign.  We've talked about the issues.  We've told people what we want to do.  We want to secure the border.  We want to fund our police.  We want to make education world class so that you get to choose where you send your kiddos  to school.  We want to make sure that we're ending endless wars and bringing up peace and prosperity,  not war and poverty.  And I ask everybody to get out and vote.  Vote for yourself.  Vote for your family, vote for our economy, vote for our country.  And I thank you guys for being here today.  So no change.  I don't know what I could change. We've worked hard. We've left it all on the playing field.  She just asked me what I would change about my campaign.  I think zero.  Zero.  She answered it for me.  I think we've spent more time in Pima County than almost any other county other than Maricopa County.  We value Tucson. We value Pima County. We know that Pima County is suffering right now under terrible leadership.  This trip to Pima County marks the last stops of her.  We're not giving up on any part of our country.  I'm going to go to the U.S. Senate and fight for Arizona,  but we're not giving up on blue cities and blue states.  We've got a lifelong Democrat voting Republican.  We get this every day, several times a day.  Then, we'll campaign.  More supporters and a few supporting her opponent waiting for her again.  More than a year after announcing her candidacy, Lake is trying to reach as many voters as she can, finally nearing the finish line.  Looking back over the past year as you approach the finish line, I'm just curious if there's anything that you would have done differently.  days before the election.  in Pima County.  Carrie Lake, the Republican candidate vying for a U.S. Senate seat, campaigns in a Democratic stronghold.  We are standing in a historically blue county in Pima County.  What was the decision behind, you know, determining to spend one of the final days of your campaign here in Pima County?  vote early tour and it's a county where she won 39.4% of the vote in her gubernatorial  bid back in 2022. Still, she views it as an opportunity.  12 News following Lake as she makes a final pitch to voters in southern Arizona.  bus was on the move.  We've just followed Carrie Lake's campaign bus about 30 minutes to Tucson, where she's greeted by more supporters, many who just voted.",positive,0.50228626,0.4853619,0.012351839,Assertive & Clear,Surprised & expressive,Voter Mobilization,Assertive & Direct,49.0,positive,0.6326530612244898,0.2040816326530612,0.1632653061224489,0.626748180387755,0.2120686096734693,0.1611832027346939
Republican,Arizona,Kari Lake,DB8E9zOsD1P,2024/11/4,"We have to secure that border because it's affecting us on so many different levels, from our safety to our sovereignty to our economy.

Take housing. We're competing with millions of people Ruben Gallego let into America when we didn't have enough housing for citizens to begin with.

Look at Ruben's district in downtown Phoenix. He has the fastest-growing homeless population. People are dying on the streets because he doesn't care about his district, nor does he care about Arizona.",negative,0.026482062,0.2923571,0.6811608,26,positive,0.384615385,0.346153846,0.269230769,0.407130987,0.329235292,0.263633731," And you mentioned he's too radical for Arizona. He's too radical for America.  He has voted 100 percent of the time with Kamala Harris and Joe Biden's agenda, which has been absolutely disastrous.  Every single open borders piece of legislation that came in front of him.  to our sovereignty.  to our economics. I mean, we're competing now, Ben.  with millions of people.  for housing that we frankly don't have enough for American citizens.  And on my opponent's own district in CD3.  of Phoenix, downtown Phoenix.  He has the fastest growing...  homeless population.  There are literally people dying on the streets.  because he doesn't really care about his district, nor does he care about Arizona.  He is forgiving the people who've poured across, the millions, Ben, who've poured across.  asylum and voting rights, and he voted against the SAVE Act.  cultural things that are so important if you're a mom or dad out there.  He's actually voted to have biological men take part in women's sports.  I mean, this is.  I've got a daughter. I don't want a man changing in the bathroom, in the locker room with my daughter, in the shower.  This is absurd stuff that the people are not for.  He's voted to send federal dollars to sanctuary cities.  And he's the one who wrote that nasty letter to FEMA demanding.  that they take FEMA dollars.  and use it to settle people who've poured into our country illegally.  leaving Americans now who are suffering in North Carolina and Tennessee.  stranded with no help.  This is a radical man. We've seen his background. He's lied about his background.  We're finding out now that his dad wasn't just a low-level drug dealer.  His dad was actually a convicted felon, Mexican drug trafficker.  You would think somebody with that background would want to secure the border so that they don't have to deal with.  the same kind of struggle.  for other families. Unfortunately, he's done just the opposite. And we know that he walked  out on his wife, served her divorce papers just days before Christmas and days before she gave  birth to their child. This is the kind of character of the man, Ruben Gallego, and he's far too left  for Arizona. And so we got to get the word out. I encourage you to go to CarrieLake.com and find  out more about where I stand on the issues, which are America first. I'm in line with President  Trump. We got to secure that border on day one. It's affecting so many different levels from  obviously our safety.",negative,0.01168559,0.14306375,0.84525067,Neutral & restrained,Concerned & Empathic,Campaign Endorsements,Assertive & Direct,24.0,positive,0.4166666666666667,0.2916666666666667,0.2916666666666667,0.4222649391666666,0.2999327873333333,0.2778022852625
Republican,Arizona,Kari Lake,DB8EUh_t5Ei,2024/11/4,"Arizona has been hit hard by Biden/Harris & Gallego's two biggest crises': the open border & record inflation.

The people understand there's no way to stop this unless we get President Trump in the White House & Kari Lake in the Senate.

The people are motivated.

We're at a critical point in our country, & I'm inspired by what I'm seeing on the ground here in Arizona.",negative,0.045062598,0.4025621,0.55237526,27,positive,0.592592593,0.222222222,0.185185185,0.535687324,0.24890832,0.215404356," And you know the borders in your backyard.  There's a huge Hispanic population as well in the state of Arizona, 31.6 percent.  So it's in your backyard.  We now no longer is it a border issue.  It's an American issue when it comes to all of the crime and violence we've seen.  But immigration and economy, Carrie, you know, are the two main issues and main drivers.  It seems like everyone in your state would understand the significance of what these disastrous policies have done to them and their families.  that comes down to everything.  We're at ground zero for, frankly, all of the main issues right now.  We're at ground zero when it comes to the border crisis.  And the border crisis plays into the economy as well, because when you allow upwards of 20 million people in illegally, of course, we have to compete for services, housing.  That's why in Arizona, three of our main, our biggest cities, Mesa, Tucson and Phoenix, are dealing with the fastest increase in rent prices because all these millions of people pouring in need a place to stay.  And now we're competing. It's basic supply and demand. It means the rent prices go up and everything goes up.  And not to mention our jobs, our job advantage goes down because all of a sudden we're competing with people who will come here and work for next to nothing.  Because our federal government, thanks to you and I and our tax dollars, are paying to set these people up who come here illegally.  They're paying for the monthly expenses for these people coming here illegally.  And that's why we're seeing huge voter turnout.  The American people understand what's going on.  They understand that millions have poured in.  There's no way to stop that unless we get President Trump in the White House.  And we're really at a critical point in our country, the most important election in the history of this country.  And I believe the American people understand now what's at stake.  And I'm inspired by what I'm seeing on the ground.  We were in Tucson, Stella, a couple of days ago.  We've got a headquarters down there.  It's the most liberal part of our state.  We had people running up to us at voting centers.  Democrats, several of them saying, I'm a Democrat.  First time in my life I voted all Republican.  I can't believe what's happened to the Democrat Party.  We want that Trump economy back.  We want you to go to D.C. and represent us.  We're seeing all kinds of changes and shifts in this electorate.  And we're just praying that everything goes smoothly on Tuesday.",neutral,0.12318167,0.64770573,0.2291126,Neutral & restrained,Concerned & Empathic,Economic,Assertive & Direct,26.0,positive,0.6153846153846154,0.1923076923076923,0.1923076923076923,0.5476166994807692,0.2322945879230769,0.2200887129807692
Republican,Arizona,Kari Lake,DB8EGA8vc8i,2024/11/4,"Kathy Hochul calls us ""un-American.""

Joe Biden calls us ""garbage.""

Kamala Harris calls us ""Nazis.""

Ruben Gallego says we're ""dumb"" & ""the worst people in the world.""

They can call us all the names they want. We love this country dearly.

Tuesday, we're going to take it back.",negative,0.016994748,0.1554789,0.8275264,104,negative,0.307692308,0.25,0.442307692,0.325520463,0.262176839,0.41230269," And you can go to any book.  It gave me a chance to tie the Republicans running in these seats, the incumbents, closer to Donald Trump.  And remind everybody, if you're voting for these Republicans in New York, you are voting for someone who supports Donald Trump.  And you're anti-woman, you're anti-abortion, and basically you're anti-American.  to win the Senate seat. I know other candidates are as well.  There comes a point when we have to say to the American people.  It's up to you guys now.  We need you to go out and vote.  And if you haven't already voted, we're having huge numbers, by the way, in early voting here in Arizona.  But we need a huge turnout on Tuesday.  And we have voting centers here.  If there's a big line and you have a little extra time, I always say if you live in a Republican area, you can drive to a Democrat part of town and vote there.  You'll probably be in and out in a matter of minutes.  And you can go to any voting center you want.  But we have to show up on Tuesday and vote like our life depends on it because it does.  If it continues raining like this, we might need to put a couple of garbage bags on us to keep us dry here in Arizona.  You know, they can call us all the names they want.  We love this country.  We love it dearly.  That's why moms and dads and grandparents.  I was at a church today, a Christian church.  It was standing room only, and we had about 200 people outside in an overfill lot watching.  We have Arab Americans.  We have Muslim Americans.  We have Jewish Americans.  We have moms and dads and Gen Z and Gen X and boomers who are all coming out to vote to save this country.  The beautiful thing about the struggles we've experienced in the past few years is I believe it has actually brought Americans together.  Kathy Hochul and Joe Biden and Mark Cuban, they can say what they want about us, but we love this country.  We're much more united than we are divided, and we're seeing a huge effort to come together and save this republic.  This is amazing.  Tuesday is the day we save our country or we let her go, and I don't believe we're going to let her go.  And it's going to be up to us, though.  You know, Donald Trump's an incredible man.  He's a friend.  He's working harder than anybody in this country.  I'm working as hard as humanly possible.  go. Biden only won Arizona in 2020 by just a little over 10,000 votes, 10,457 votes.  This week during some of the surrogates, we heard a lot of negative derogatory terms. We've talked  a lot about Mark Cuban. We've talked about garbage. But now we have Kathy Hochul on MSNBC  also weighing in on what she thinks about Donald Trump supporters. Let's play this.  It's pretty incredible. They actually are doubling down on this type of talk after all we saw.  And while all the Halloween costumes, everyone was just so proud to be wearing garbage costumes, they wore them to the polls, some of them.",neutral,0.26992992,0.6081238,0.1219464,Neutral & restrained,Concerned & Empathic,Economic,Assertive & Direct,103.0,negative,0.3106796116504854,0.2427184466019417,0.4466019417475728,0.3264913067281553,0.2581119023495146,0.415396783715534
Republican,Arizona,Kari Lake,DB72RrUghhK,2024/11/4,"Ruben Gallego is the most radical congressman no one's ever heard of

•He’s voted 100% in line with Biden & Kamala
•He's voted to have federal dollars support sanctuary cities.
•He's voted against closing the border.
•He co-sponsored legislation to defund the police nationwide & get rid of qualified immunity
•He voted FOR the Iran Deal & AGAINST Israel's Iron Dome

Gallego is truly extreme.",negative,0.045045637,0.3445121,0.6104422,40,positive,0.6,0.25,0.15,0.581110768,0.240184242,0.178704985," Now, my opponent is absolutely radical.  He's the most radical leftist.  With all of this money from George Soros and leftist billionaires from across the country.  supporting him and the ActBlue scheme supporting him.  He's managed to reinvent himself.  and try to convince Arizonans.  that he's some moderate.  But if you look at his record, his voting record, he's voted 100 percent in line with Biden and Kamala.  He's voted to have federal dollars support sanctuary cities.  He's voted against.  closing the border. He's an open borders every single vote.  He actually co-sponsored the George Floyd legislation, which during the summer of 2020, when our cities were burning and riots were taking place.  He wanted to get rid of the filibuster to pass that legislation, which would have defunded the police.  Congressman that no one's ever heard of.  And he's used that to his benefit because no one has heard of his name.  nationwide and gotten rid of  qualified immunity.  He was in support of making sure that Iran had access to $6 billion, which ended up  financing the October 7th attack in Israel.  And all of his votes on Israel have been dismal.  He is to the left of the squad.  He's to the left of AOC.  He's to the left of Bernie.",negative,0.04040564,0.3264407,0.6331537,Neutral & restrained,Concerned & Empathic,Abortion,Assertive & Direct,38.0,positive,0.631578947368421,0.2105263157894736,0.1578947368421052,0.5998258838263159,0.2169904997105263,0.1831836120289474
Republican,Arizona,Kari Lake,DB7X-wSycqh,2024/11/4,"Christians, this is our moment. God put us here, at this time, for a reason. 🙏 

As we face the challenges ahead, let’s remember the words of James 1:2-5: 

“Consider it pure joy, my brothers and sisters, whenever you face trials of many kinds, because you know that the testing of your faith produces perseverance. Let perseverance finish its work so that you may be mature and complete, not lacking anything. If any of you lacks wisdom, you should ask God, who gives generously to all without finding fault, and it will be given to you.”

This election, we must stand together in faith, knowing that good will conquer evil. 

Let’s show up on Tuesday with strength, conviction & hope for a brighter future. Our voices matter—let’s make them heard. 

I love you all so much. I would be honored to have your vote on Tuesday. ♥️",positive,0.86917216,0.12218092,0.00864691,103,positive,0.689320388,0.155339806,0.155339806,0.669765885,0.185882578,0.144351527," Yes, and James 1 does tell us to ask for wisdom.  It tells us that there's trials of many kinds  and that we need to go to him for wisdom  because he is the God of wisdom.  So thank you for doing that  because we appreciate that you're seeking him for wisdom.  campaigning now I feel like for three and a half years. You know I started when  I decided as a citizen to step in and to politics thinking that that was okay  only to realize that the machine doesn't really want just citizens to step  forward. But I have learned so much in the process of the last three and a half  years. I've learned that when when life deals you a blow you got to get back up  and you got to keep going.  And I don't know how this whole thing ends.  All I know is that as long as we're with God, as long as we have Jesus, we're all going to be fine.  Yeah.  Amen.  I think all of us feel that way, and I've learned that this is such a beautiful state  where we are so much more together than we are divided.  If you watch the media, you think we're 50-50 at each other's throats.  That's not what I see on the ground in Arizona.  I see people of faith.  I see people who love one another, who are really concerned about our state.  And the one thing that I've learned, because it's one thing when you have difficulty.  And, you know, you kind of keep fighting through it and you go, God, why so much difficulty in our lives?  I've learned to actually appreciate all of the challenge.  and learn from the challenge.  I think it is in 1 James where, you know,  When you're dealt a blow, when you're dealt difficulty,  appreciate that. Take some blessing in that, that God put you there for that moment.  I don't know about you guys. I wake up at three in the morning, oftentimes worried about the world.  And I try to take that fear and turn it into faith and know that God's got this. God's got this.  He really does.  meant and um  So I've been praying a lot to find joy in it all and to find blessing in it all.  And I'm just happy that I'm here for this moment.  You know, if you think about how difficult this world is, why did God put us here at this moment?  Because we are the ones to help save this country.  I really believe that.  So that's kind of what I've learned.  Amen.",positive,0.8225037,0.16187654,0.015619815,Assertive & Clear,Surprised & expressive,Economic,Assertive & Direct,103.0,positive,0.6893203883495146,0.1553398058252427,0.1553398058252427,0.6697658853019418,0.185882578,0.1443515273106796
Democratic,Pennsylvania,Bob Casey,DB9eXO_tcGT,2024/11/4,.@harrisonjaime is right. We must vote to keep PA blue to protect the rights of all Pennsylvanians.,positive,0.6161188,0.36380506,0.02007618,2,positive,1.0,0.0,0.0,0.703554495,0.25754367,0.038901861," Thank you, Senator. Listen, folks, we are in battleground Pennsylvania.  This is the most important presidential election state, but the most important Senate election state.  We got to make sure that we send Bob Casey back to the U.S. Senate.  We got to elect Kamala Harris and Tim Walz.  We got to make sure that we fight for the freedoms and the rights of all Pennsylvanians.  And we can do it right now in this election. Go and vote.  Hey everybody, Bob Casey here in Philly today.  We're here with the chairman of the Democratic National Committee, Jamie Harrison.  Mr. Chairman, thanks for being here in Philly and in Pennsylvania.  Look, so much is on the line.  Voting rights, women's rights, workers' rights, on the line here in Pennsylvania.  We've got to get your vote.  We've got to have you go out and vote.  Make a plan to vote.  Thanks very much for your support.  Mr. Chairman, thank you.  Thank you.  Go vote!",positive,0.8360484,0.15524228,0.008709294,Energetic & Bright,Flat & Neutral,Economic,Subtle & Neutral,2.0,positive,1.0,0.0,0.0,0.703554495,0.25754367,0.0389018612
Democratic,Pennsylvania,Bob Casey,DB9Od7vi3z8,2024/11/4,"My opponent is threatening to rip away health care for people under 26.

There is so much at stake for young people in this election — please, join me and @jackuno and get out the vote: bobcasey.com/vote",negative,0.036573205,0.26964664,0.69378006,62,positive,0.516129032,0.193548387,0.290322581,0.501363337,0.256039087,0.242597576," Hey, I'm Bob Casey.  I'm Jack Schlossberg.  This election is the most...  consequential election of our lifetimes. Please get out and vote.  Make sure you've got a plan to vote and you know exactly where you're going to go and how to do it.  Go to BobCasey.com slash vote.  Go to BobCasey.com slash vote.  Thanks, everybody.",neutral,0.46796975,0.48844284,0.043587364,Flat & analytical,Surprised & expressive,Immigration,Subtle & Neutral,58.0,positive,0.5172413793103449,0.1724137931034483,0.3103448275862069,0.4945057939310344,0.2495762033275862,0.2559180037137931
Democratic,Arizona,Ruben Gallego,DB9a9iByB7F,2024/11/4,"In Arizona, if you are willing to put in the work, anything should be possible.",positive,0.85469747,0.1384836,0.006818883,4,positive,0.5,0.25,0.25,0.556492008,0.205089948,0.238418067," I wanted more for my kids so they can chase their dreams, have any job,  future they want.  If you're willing to put in the work,  Anything should be possible.  I'm Ruben Gallego.  and I approve this message.  We didn't have much.  I slept on the floor so my sisters could have the beds.  ¿Quieres ir para afuera?  just like every parent.",positive,0.8046682,0.17252553,0.02280627,Flat & analytical,Surprised & expressive,Voter Mobilization,Subtle & Neutral,4.0,positive,0.5,0.25,0.25,0.556492008075,0.2050899484999999,0.2384180672499999
Democratic,Michigan,Elissa Slotkin,DB8-Y09PB3X,2024/11/4,"616 days ago, we launched this campaign. 1 day left to go. Let’s win this!",positive,0.92425007,0.072250895,0.003499033,8,positive,0.875,0.125,0.0,0.869096151,0.121579713,0.009324127," We launched this campaign in February of 2023, and my goal from the beginning was to make it a home for everyone, whether you're a Democrat, Republican, or Independent.  Alyssa Slotkin is going to serve us well as our next U.S. Senator, Alyssa Slotkin.  We've held hundreds of community meetings, meet and greets, canvases.  You heard me out.  You gave me new perspective and ultimately made me a better candidate and a better person  for understanding what I need to fight for.  My focus is on protecting and expanding the middle class.  Job creation, bringing down the truly insane costs of housing,  education, child care, health care, and prescription drugs.  I want to make more things in America so that we're in control of our own economic security.  I want to protect our kids from the things that are truly harming them.  I believe in our democracy and in our country.  We are healthier and we have stronger and more durable ideas when we have healthy, respectful debate.  But that is not what we have right now.  Do not give an inch to pretenders who wrap themselves in the flag,  but spit in the face of freedoms it represents.  We are the damn United States of America.  We lead.  Alyssa don't play.  She's got the skills to get things done.  I have watched her know people, understand people, help people.  For Michiganders, the truth still matters.  Character still matters. Facts still matter.  So thank you to every single person who volunteered, who donated, who knocked doors, and came out  to support our campaign.  I'm grateful to every single Michigander, and I will do everything in my power to be  the principled leader that you deserve.",positive,0.92270464,0.07280054,0.004494815,Assertive & Clear,Positive & engaging,Campaign Endorsements,Emotive & Engaging,8.0,positive,0.875,0.125,0.0,0.86909615125,0.121579712625,0.0093241270625
Republican,Michigan,Mike Rogers,DB7yxGCO8hz,2024/11/4,"There’s no denying that the EV Mandates have devastated Michigan’s auto industry, or that the rising cost of gas & groceries is forcing hard-working parents to rely on the food pantry at the end of the month to feed their kids. 

Elissa Slotkin rubber stamped the agenda that caused both of those crises. I’ll take an axe to it. 

That’s the choice you’re making on Tuesday — and I hope to have your vote! 🇺🇸",negative,0.021315727,0.21231198,0.7663723,4,negative,0.5,0.0,0.5,0.377256145,0.241024808,0.38171903," You know, Sean, listen, I think this race is going to be about compassion.  Last week, they announced 700 layoffs at Ford.  We've already had 2,400 layoffs at Stellantis, 1,000 at General Motors.  The rest of the country gets a cold in automotive manufacturing.  We get pneumonia.  This is killing our communities financially.  And, listen, we talk to people who are going to the food pantry the last two and three days of the month to feed their family, and they're both working.  This is a vote for change in Washington, D.C.  They've disrupted our automobile industry.  We're down 20,000 manufacturing jobs since Biden and Harris took office.  My opponent has voted 100 percent of the time with them.  We have to change if these folks are going to get their lives back and be able to afford eggs and bacon and gasoline and their rent at the end of the month.  Now we're also keeping an eye on the very important state of Michigan.  Insider Advantage now showing Republican Mike Rogers tied dead even with Elise Slocum.  And Trafalgar shows the two candidates also tied.  Mike Rogers joins us now.  Well, you've got to admit, couldn't get any closer.  What's it going to take for you to get that extra percentage?  Yeah, and when Ford loses $4.5 billion because of their EV mandate, those are high-paying  career jobs in the auto industry that are about to evaporate if this madness continues.",negative,0.027512008,0.26522,0.707268,Neutral & restrained,Flat & Neutral,Campaign Endorsements,Subtle & Neutral,4.0,negative,0.5,0.0,0.5,0.37725614475,0.2410248075,0.3817190299999999
