date,name,keycode,party,state,text,text_matched_roots,text_num_matched_roots,text_num_words,text_root_ratio,caption,caption_matched_roots,caption_num_matched_roots,caption_num_words,caption_root_ratio,elite,centr,left,right,text_populism,elite_cap,centr_cap,left_cap,right_cap,cap_populism,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
2024/10/1,Ted Cruz,DAmGqIJynBz,Republican,Texas,"have been released, are wandering around. Let me ask you something, Ben, why isn't that number zero?  You need to understand that under Joe Biden and under Kamala Harris, they are apprehending illegal immigrants.  They have illegal immigrants in their custody.  These are illegal immigrants that they look at and say, oh, this person's a murderer.  They've been convicted of murder already.  These murderers are released.  13,099.  of ICE, sent a letter to a congressman, Tony Gonzalez, Texas congressman, who'd asked him,  and said, let me just give you the number of criminal illegal aliens that are currently  You've got another 222,141 that have pending criminal cases against them right now.  So they're under indictment today.  So they're not convicted yet.  And there is some overlap, by the way.  That 425,000, that 222,000, they're some of the people that have pending charges who are  also convicted criminals.  So it's not exactly that you add those two numbers up.  taken back by these numbers? It is jaw dropping. Now, I don't think it's accidental that Kamala  Harris, the presidential candidate who's called for abolishing ICE, now has the head of ICE saying,  oh, by the way, these are the criminals you're letting go. I think that was very deliberate.  But but look, I want you to give a listen. Fox News reported on this. And for those of  y'all watching the video on YouTube or Rumble.  I want you to see the shock.  You know why they're not being detained?  Because Joe Biden and Kamala Harris don't want to detain him.  convicted of murder.  But anyway, you look at it, you're looking at well over a half million people.  who Joe Biden and Kamala Harris are responsible for them being released.  Now, some of them were released from custody prior to the Biden administration.  This is the entire non-detained docket.  So not all of them were released in the last four years.  But these are the people that they know of.  What should I do with them?  walking around America, and the numbers are staggering.  who are illegal aliens.  1,845 illegal immigrants who have pending homicide charges against them.  Why is any one of them released?  Every one of those 1,845 could be apprehended right now.  If they're illegal immigrants, they can be detained.  who are also illegal aliens, who are also released.  And they fall into two categories.  And let's break down the numbers a little bit more.  56,533 have drug convictions.  So drug dealer in your school?  Well, guess what?  Every one of these half million, they should go and arrest them and either put them in jail or deport them, one or the other.  It should be.  Like every circumstance you apprehend an illegal immigrant.  Oh, you're a murderer.  Guess what?  Get your ass out of this country.  You're not coming into the United States.  Like, why is that not a real simple decision?  Jeffrey Dahmer wants to come in.  Good idea.  Yes.  No.  How about no?  Yeah.  Let me tell you, if Donald Trump gets elected.  That's literally their thought process.  And this is not one or two.  The numbers are staggering.  You're talking about over a half million criminals.  Oh, I know. Let's let him go.  Kamala Harris released that drug dealer, so you can be happy that your kids now have a drug dealer,  has one drug conviction or more already, but Kamala Harris sent them to your school.  How about kidnapping? 2,521 who've been convicted of kidnapping have been released.  How about sex assault convictions?  15,811 have been convicted of sexual assault.  because Joe Biden and Kamala Harris want them released.  And you look at some of the others.  All right, drug convictions.  Like, that number should be zero.  By the way, they're an additional.  And the numbers are just staggering.  So let's take...  So you've got 425,431 who are convicted criminals, who they're illegal aliens, and they already have at least one criminal conviction.  Many of them have multiple criminal convictions, but they all have at least one.  That's almost a half million that are convicted criminals.  On top of that.  of the Fox host.  They were anchors, yeah.  Just the degree of these numbers,  how many murderers are threatening your family right now?  Give a listen, take a watch.  illegal immigrants",[],0,719,0.0,"Kamala Harris claims to be tough on the border, but the facts tell a very different story.

On Verdict, @benfergusonpodcast and I expose how under the Biden-Harris administration, over 400,000 criminal illegal aliens—including rapists and murderers—are out walking the streets.",[],0,40,0.0,0.9778636,0.024146648,0.017591504,0.88992524,elite,0.9909479,0.23502405,0.053133123,0.9785831,elite,1,719,17.15,90.28,21.48,1.22,8.36,18.78,86.09,72.88,58.55,17.94,11.54,1.25,0.42,3.48,0.42,4.59,6.4,16.41,5.29,3.76,10.15,12.38,6.4,6.12,1.67,20.03,5.01,7.65,3.06,0.56,0,2.5,22.53,1.11,9.74,2.09,1.53,1.95,2.36,0.42,3.62,0,4.59,0.56,3.89,0.28,0.28,0,0,0,0,0.14,17.52,4.31,0,0,1.39,1.25,1.25,13.07,0.14,0,0,0.56,2.92,2.92,1.81,0,0.97,0,0,0.97,0,0,2.5,0.83,0,0,0,0,0.28,0,0.97,0.14,0.7,0.97,0,0,0,0,0.14,0,8.34,7.09,1.11,1.67,5.29,1.11,0.42,0,2.23,3.06,9.04,0.14,0.97,0,0.42,0.56,0,24.34,10.29,7.93,1.81,0,4.17,0.14,0
2024/10/2,Kari Lake,DAmio6TtGXA,Republican,Arizona,"with all of our tribal nations.  When you trigger the moms and you start messing with our kids, that's when the mama bear comes out.  in the U.S. Senate, I want to represent all Arizonans and I want to be a good partner.",[],0,43,0.0,"Kari Lake, the Republican US Senate candidate in Arizona, recently held her second Native roundtable with Indigenous women who live everyday lives outside of political circles.

The conversation covered critical topics like giving children a platform to succeed, the challenges of inflation and higher gas prices under the Biden-Harris administration, and the impact of the open border, supported by Democrats like Ruben Gallego.

It emphasized community-driven efforts, Indigenous ways of knowing, motherhood, parenting, the readiness of Native youth to lead, and pushing back against woke culture in classrooms. @karilake expressed her unwavering commitment to supporting Native Americans, both in urban and rural areas, across all tribal nations in Arizona.

WATCH HERE: https://www.youtube.com/@karilake

#KariLake #NativeRoundtable #IndigenousVoices #ArizonaTribes #BidenHarrisInflation #OpenBorderImpact #TribalConcerns #SupportNativeNations #NativeVote #NativesVote #SkoVoteDen #NativeAmericanIssues #nativeconservative #nativerepublicans #navajosfortrump #nativesfortrump",[],0,128,0.0,0.17199549,0.8860699,0.011552077,0.01178436,centr,0.039915543,0.55691886,0.07040017,0.14979485,centr,1,43,70.9,99,36.92,56.53,14.33,13.95,93.02,72.09,58.14,16.28,13.95,4.65,4.65,4.65,0,0,2.33,18.6,9.3,0,16.28,4.65,4.65,9.3,0,16.28,2.33,4.65,16.28,13.95,0,2.33,20.93,4.65,9.3,0,2.33,4.65,0,0,0,0,2.33,2.33,0,2.33,2.33,0,0,0,0,0,18.6,2.33,2.33,0,0,0,0,16.28,9.3,0,4.65,0,6.98,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,6.98,6.98,0,2.33,6.98,0,0,0,6.98,0,4.65,0,0,0,0,0,0,18.6,11.63,4.65,0,0,2.33,0,0
2024/10/2,Ted Cruz,DAm3hHwAgld,Republican,Texas,"You know, my debate's October 15th, and I'm running against a hard left Democrat, call it all red, just like Kamala Harris.  Both of them are hiding in Biden's basement.  Both of them are trying to run away from the radical left wing record.  And both of them are relying on hundreds of millions of dollars.  As you know, Sean, Chuck Schumer is flooding millions of dollars into the state of Texas.  George Soros is flooding millions of dollars.  We're being massively outspent.  And so I'm so grateful for everyone watching who goes to TedCruz.org.  TedCruz.org makes a contribution of $25, $50, $100.  We are being massively outspent.  I'll tell you, we've had now two polls in the last two weeks that show this as a one-point race.  And, in fact, we've had two polls that show the Democrat winning because Chuck Schumer is spending so much money.  It's why I need so many of your viewers to go to TedCruz.org right now.  And support us because, just like Kamala Harris is trying to do to Donald Trump,  Colin Allred is trying to do the same thing to Texas and flip Texas blue.  And Chuck Schumer and George Soros are paying him.  Senator Cruz, we're going to be following your race very closely.  As always, thank you for being with us.",[],0,221,0.0,"Chuck Schumer and George Soros are sending millions of dollars to try and flip Texas blue.

I need patriots across the country to go to tedcruz.org to help me push back and hold the line in Texas.",[],0,37,0.0,0.9908942,0.03465475,0.05025883,0.9783003,elite,0.9809249,0.036488518,0.42125106,0.6144995,elite,1,224,43.4,92.34,7.72,47.3,13.18,18.75,80.8,67.86,56.25,13.39,10.27,2.23,3.13,2.68,0.45,1.34,3.13,12.05,3.57,4.91,15.63,11.61,5.36,7.59,0,18.75,3.57,7.59,5.36,3.13,1.79,0.45,17.86,1.34,5.36,0.89,1.79,1.79,0,0,0.89,0,1.79,1.79,0,0.45,0.45,0,0,0,0,0,11.16,2.68,1.34,0.45,0,0,1.79,8.48,0,0,0,0.45,2.68,2.68,0,0,4.46,0,0.45,1.34,2.68,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0.45,0.45,0,4.91,8.93,0.45,1.79,4.02,3.13,0,0.45,2.68,1.79,8.48,1.34,0,0,0,0,0,21.88,8.93,6.7,0,0,4.46,1.79,0
2024/10/2,Ted Cruz,DAm6I3sgEQO,Republican,Texas,"Well, Sean, tonight was a very good night.  J.D. did an excellent job tonight.  And I got to say, the winner of the debate tonight was Donald Trump.  The loser of the debate tonight was Kamala Harris.  You know, Kamala Harris is desperately trying to hide in Joe Biden's basement.  She's trying to hide from her record.  The best moments in the debate were when it focused on economics,  when it focused on the economic disaster of Kamala Harris's record,  how working men and women are paying more at the grocery store, at the pump,  paying more every day, and also when it focused critically on the fact that she is the incumbent.  You and I have talked about before how Kamala Harris's entire strategy is to pretend she's in an alternate reality  where she's the change candidate and Donald J. Trump is the incumbent president.  And I think tonight, I think J.D. did a very good job of contrasting Donald Trump's record to Kamala Harris's record.  And if we compare their records, whether it is on the border,  under Donald Trump's record,  the border was secure under Kamala Harris.  It's the worst it's ever been on history.  Whether it's the economy, under Donald Trump we had booming prosperity.  Under Kamala Harris, we have American people struggling and hurting.  Or whether it was foreign policy, under Donald Trump we had peace.  And in fact, we saw peace breaking out in the Middle East.  Under Kamala Harris, we see war across the globe.  I think that contrast came out very clearly tonight, and Kamala Harris was the loser.",[],0,267,0.0,"Donald Trump was the clear winner of tonight’s debate.

JD Vance did a fantastic job comparing and contrasting Donald Trump and Kamala Harris’s records.

Under Trump, we had peace and prosperity. Under Kamala, we’ve had wars breaking out across the world and record inflation.",[],0,44,0.0,0.9866419,0.028078392,0.0047989525,0.06915099,elite,0.14015809,0.0026318643,0.0017581175,0.0071601407,none,1,269,62.76,74.04,56.05,25,13.45,17.47,80.3,59.48,51.3,10.78,7.06,1.86,2.23,0.74,1.86,0.37,3.72,11.52,8.92,0,12.27,9.67,5.58,7.43,0,14.87,3.35,1.86,6.69,2.23,3.35,2.23,21.93,0.74,7.06,2.23,1.12,0.74,0.74,0.37,2.97,0,5.58,2.97,2.6,1.49,0.74,0.74,0,0,0,0,10.41,2.6,0,0.74,0,0,1.86,7.81,0,0,2.23,0.37,2.6,2.23,0.37,0,3.72,0,0.37,1.12,2.23,0,0.74,0,0,0,0,0,0,0.37,0,0.74,0,0.37,0,0,0,0.37,1.12,0,4.09,11.15,1.12,0.37,7.81,1.49,0,0.37,6.32,5.95,4.46,0,0,0,0,0,0,19.7,8.18,7.06,0,0,4.46,0,0
2024/10/2,Bernie Moreno,DAoE5HxOmH2,Republican,Ohio,"I know firsthand.  To J.D. Vance, America First is not just a slogan.  It's his North Star.  He has followed it every moment of his life and career.  He knows what it's like to live in poverty, forgotten by Washington politicians.  He is dedicated to ensure that no American is ever forgotten again.  It is a great...  to move that J.D. Vance be nominated by acclamation  by this Republican National Convention  as its candidate for the office of Vice President  of the United States of America.  Thank you, Madam Chair. My name is Bernie Marino. I'm honored to be the Republican nominee for the U.S. Senate from the great state of Ohio.  that my dear friend J.D. is a selfless and brilliant fighter.  He is a patriot who loves America.  He loves Ohio.  He loves his family.  He's a great father.  He's a great man.  And that's what we need in this nation today.",['politici*'],1,154,0.006493506,Never been more proud of my friend JD. Americans saw last night what we’ve known in Ohio for a while - he’s got President Trump’s back and is an incredible leader for our America First values.,[],0,36,0.0,0.0060552,0.9671437,0.06216756,0.010135481,centr,0.005326829,0.7957677,0.0042585703,0.0055929,centr,1,157,50,90.02,1,98.43,7.48,16.56,85.35,63.06,51.59,19.75,11.46,2.55,0.64,0.64,7.01,0,8.28,16.56,7.01,0.64,12.1,10.19,1.91,2.55,1.27,16.56,5.73,1.27,7.64,3.18,0.64,3.82,18.47,1.91,3.82,1.27,0,0.64,0,0,0.64,1.27,8.28,7.64,0.64,1.91,1.91,0,0,0,0,0,20.38,6.37,1.91,1.27,0.64,1.91,0.64,13.38,1.27,0.64,0.64,8.28,8.28,7.64,0.64,0,1.91,0,0,1.27,0.64,0,0.64,0,0,0,0,0,0,0,0,0.64,0,0,0.64,0,0,0,0,0,8.92,3.82,0.64,0.64,2.55,0,0,0,2.55,1.91,12.1,0,0,0,0,0,0,23.57,17.83,1.91,0,0,3.82,0,0
2024/10/3,Sherrod Brown,DArdBJZyzmB,Democratic,Ohio,"Republican senator from Indiana in Florida and a Democratic senator from Pennsylvania to do this right.  its vehicles from Mexico into the United States.  We need to stop it before it starts,  and I work on a bipartisan initiative with the  Local 14 today, the UAW in Toledo.  Our job is to make sure ahead of time we enforce trade laws so that China doesn't backdoor.",[],0,66,0.0,"Connie & I are proud to drive Jeeps made by @uaw.union workers here in Toledo. China will stop at nothing to undercut these jobs, even routing their cars through Mexico to avoid US tariffs.
?
The Administration must take action to get tough on China & stand up for American workers.",[],0,50,0.0,0.00562331,0.0066078636,0.0052461103,0.0047673155,none,0.3223338,0.9241614,0.28916603,0.111093104,centr,1,66,91.46,74.59,29.49,,16.5,18.18,86.36,60.61,51.52,13.64,6.06,1.52,4.55,0,0,0,7.58,13.64,7.58,1.52,21.21,4.55,1.52,6.06,1.52,9.09,4.55,0,13.64,4.55,3.03,6.06,13.64,0,1.52,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06,1.52,1.52,0,0,0,0,4.55,0,0,0,0,10.61,10.61,0,0,6.06,0,0,6.06,1.52,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,9.09,9.09,3.03,0,6.06,0,0,0,9.09,0,6.06,4.55,0,0,0,0,0,10.61,6.06,3.03,0,0,1.52,0,0
2024/10/3,Dave McCormick,DArd-VkuI5T,Republican,Pennsylvania,"by the American dream, and I'm running because I'm worried that's not going to be available  for our kids. That is why this election is so important. And that's why at this moment,  leadership makes all the difference. This election is about passing on a country  to the next generation that's as good as the one that was given to us. And I want to tell you,  as a former wrestler, I wasn't the best wrestler, but I always knew that if I could get into the  third period within a point or two, I was going to win. And the reason I was going to win is the  reason we're going to win. Because in the third period, it's not about wrestling. It's about  mental toughness. It's about perseverance. It's about resilience. It's about fighting  every minute, every day, every hour. We're counting on you. Let's go win.  and I've been blessed.",[],0,153,0.0,LET’S GO WIN!,[],0,3,0.0,0.0017879137,0.7496778,0.013613419,0.003741919,centr,0.0077182525,0.015617678,0.0024950565,0.002561816,none,1,153,15.29,25.93,83.69,87.07,10.93,15.03,96.73,79.74,65.36,19.61,10.46,5.88,3.27,1.31,0,0,9.15,18.3,7.84,1.96,15.69,16.34,6.54,9.15,1.96,25.49,7.19,7.19,9.8,3.92,3.92,1.96,37.91,4.58,13.07,1.96,4.58,1.31,1.31,0,5.23,0,7.19,5.88,1.31,1.31,0.65,0.65,0.65,0,0,0,8.5,1.96,0,0,0.65,0,0.65,5.88,1.31,0,0,0,1.96,1.31,0.65,0,1.31,0,0,0.65,0,0.65,0,0,0,0,0,0,0,0,0,0,0.65,0.65,0,0,0,2.61,0,0,5.23,4.58,0,1.96,3.27,0,0,0,6.54,5.88,11.76,5.23,0,0,0,0,0,24.84,9.15,5.88,0,0,9.8,0,0
2024/10/4,Bob Casey,DArswdLtT3E,Democratic,Pennsylvania,"His reaction was that that decision made him, quote, very, very happy, unquote.  So that's where he's been on this issue.  And when you talk about bans in other states, a woman in Florida hemorrhaging before she had to go on a ventilator before her life was saved.  I don't think we want to see that in Pennsylvania.  And he said, life of the mother.  I made a decision to support the Women's Health Protection Act.  I don't support Republican efforts to ban abortion across the country.  But just remember what Mr. McCormick just said.  He talked about his position on abortion, but it's different than it was just two years ago when you asked that question.  Your question was very specific.  What exceptions do you support?  not an exception for rape, not an exception for incest.  His words now are a big change.  But when the decision was made to overturn Roe,",[],0,153,0.0,"I’m fighting to restore Roe v. Wade. 

My opponent said overturning Roe made him “very, very, happy.""",[],0,17,0.0,0.010899592,0.0038537653,0.0034549169,0.002461427,none,0.0084115015,0.0036399292,0.0024548525,0.0035531337,none,1,153,20.45,63.27,56.02,28.99,10.93,18.95,92.81,71.9,58.17,17.65,11.11,1.96,0.65,2.61,5.88,0,6.54,15.03,6.54,0.65,13.07,9.15,9.8,7.84,2.61,19.61,3.27,1.96,2.61,1.31,0.65,0.65,31.37,0,15.69,4.58,3.27,0.65,1.31,0,7.19,0.65,4.58,2.61,1.96,0.65,0.65,0,0,0,0,0,22.22,8.5,1.96,0.65,0.65,0,5.23,12.42,1.31,0,3.27,5.23,0.65,0.65,0,0,0.65,0,0,0.65,0,0,4.58,3.27,1.31,0,0,0,2.61,0,0,1.31,0.65,0,0,0,0,0,1.31,0,7.19,5.88,0,0.65,5.23,0.65,0,0,5.88,11.11,4.58,0,0,0,0,0,0,18.95,8.5,5.88,0.65,0,3.92,0,0
2024/10/4,Dave McCormick,DArxp0NNw2P,Republican,Pennsylvania,"You're going to hear throughout this, you've heard throughout this campaign, when you don't have a record to run on, as Senator Casey does not, you attack your opponent.  His voice is primarily attacking me.  For your viewers tonight, I have a website that's been established today.  It's been launched, CaseyLies.com.  You can go and see the actual facts by third-party sources of all the things he's saying.  There will be lies throughout, but you should ask yourself, why is a senator with an 18-year track record who should be able to run on his record, running his entire campaign with a negative set of attacks on me, most of them lies?  Thank you.  Thank you.",[],0,116,0.0,"Bob Casey has been in the Senate for 18 years and has no record to run on — that’s why he’s lying.

Visit caseylies.com to see the facts for yourself.",[],0,30,0.0,0.9816823,0.009293442,0.0057365936,0.0118080685,elite,0.97241986,0.0059813904,0.0059195925,0.010498885,elite,1,117,26.64,99,5.7,5.87,14.63,18.8,88.89,70.94,60.68,21.37,17.09,2.56,0,9.4,3.42,0.85,4.27,14.53,5.98,0.85,14.53,15.38,3.42,3.42,1.71,23.93,3.42,2.56,6.84,0,0.85,5.98,20.51,0.85,6.84,0,1.71,2.56,0,0,1.71,0,5.13,1.71,3.42,0,0,0,0,0,0,0,23.93,9.4,1.71,1.71,2.56,0,3.42,14.53,0,0,0,3.42,4.27,3.42,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,0,3.42,11.11,0,4.27,4.27,1.71,1.71,0,2.56,3.42,9.4,2.56,0,0,0,0,0,23.08,6.84,8.55,0.85,0,5.13,1.71,0
2024/10/4,Dave McCormick,DAryxYyNs-5,Republican,Pennsylvania,"This is the most important election of our lifetime.  Our country is in trouble.  Our commonwealth is in trouble.  We have wide open borders.  We have a weak economy.  America is going in the wrong direction.  Skyrocketing prices that are putting enormous pressure on most families.  I'm a seven-generation Pennsylvanian.  I'm a political outsider.  I'm a businessman.  I'm a West Point graduate.  I'm a combat vet from Iraq.  I'm running because I want to make sure the America I love is available for my six daughters, for all of our children.  Bob Casey is not just part of the problem.  Bob Casey is the problem.  Bob Casey is a weak leader.  Bob Casey is a career politician.  Bob Casey went to the Senate to change Washington.  Washington changed Bob Casey.  Bob's voted for wide open borders.  He voted for sanctuary cities.  He's voted against funding for the Border Patrol.  He's voted for federal benefits for illegal immigrants.  He's voted for all these wild spending bills under Biden and Harris, which have led to an increase in prices for working families.  He's been soft on crime.  He's been soft on China.  He's voted for tax hikes on middle-class workers in Pennsylvania.  He's voted for tax cuts for millionaires in California and in New York.  Bob Casey's actually voted for biological males to be able to compete in women's sports.  So let's face it, Bob.  You are a liberal.  And this is not the Bob Casey you elected for office 30 years ago.  We need common sense leadership that's going to secure the border, get our economy back on track, and keep America safe.  Our Commonwealth deserves change.  And our under Carter's rule that's going to spark  Excuse me.  Pardon me, go ahead.  Okay,?? U. N.  B.  I refuse it.  Anymore. ??or Stelle.  chart.  Okay.  Your stipulated consent was approved for the Congress to announce that the Rule Story regulation efforts were complied with.  And what should I say?  Threat covered your voter right?",['politici*'],1,332,0.003012048,"I’m a seventh-generation Pennsylvanian, West Point grad, combat veteran, businessman, and political outsider who’s running to make sure the America I love is available for my children and yours.

Bob Casey isn’t just part of the problem — he is the problem.

He’s a weak, liberal career politician who went to Washington to change it, but Washington changed him.

This is not the Bob Casey Pennsylvania elected 30 years ago. 

Our commonwealth deserves change and I’d be honored to serve our commonwealth as PA’s next Senator.",['politici*'],1,86,0.011627907,0.98115724,0.7582233,0.11847369,0.98933315,right,0.9563742,0.5730716,0.0072537106,0.48392373,none,1,332,69.21,88.48,25.3,11.11,6.92,21.69,85.24,62.35,47.29,14.16,10.84,3.61,3.31,1.51,2.41,0,3.31,13.25,6.33,1.2,13.86,11.14,1.51,2.71,0.6,19.28,7.23,4.52,12.35,4.52,1.51,6.63,21.39,0.6,6.93,0.3,1.81,1.2,0.3,0.3,2.11,0,5.12,2.11,3.01,0.3,0.3,0,0,0,0,0,15.06,3.31,0,0.9,0.6,0.6,0.9,11.14,1.51,0,0.6,2.71,6.02,6.02,0.6,0,6.63,0.6,0,3.31,3.01,0,0.9,0.6,0,0,0,0,0,0,0,0.3,0.3,0.3,0,0,0,0.3,1.51,0,5.72,10.54,0.6,1.81,7.53,0,0,0.9,2.71,5.42,8.73,2.41,0.9,0.3,0.6,0,0,24.1,13.55,2.11,1.81,0,6.02,0.6,0
2024/10/4,Dave McCormick,DAr0QHhtidm,Republican,Pennsylvania,"uh... and this is not the bob keating you elected for office thirty years ago  So let's face it, Bob, you are a liberal.",[],0,24,0.0,"Let’s face it, @bobcaseyjr — you are a liberal!",[],0,9,0.0,0.53812784,0.0015523754,0.0014002342,0.08294642,elite,0.7101866,0.0035044325,0.0016398269,0.20822078,elite,1,24,2.87,98.75,15.38,,12,12.5,87.5,70.83,62.5,20.83,12.5,0,4.17,8.33,0,0,8.33,16.67,8.33,4.17,4.17,12.5,8.33,8.33,4.17,12.5,0,8.33,8.33,4.17,0,4.17,25,0,4.17,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,8.33,8.33,0,0,4.17,0,0,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,8.33,4.17,12.5,0,4.17,0,0,4.17,0,29.17,16.67,8.33,0,0,4.17,0,0
