text_eng,text,id,username,elite,centr,left,right
This is the truly regrettable aspect of this debate: that you are not only alienating the medical profession but also feeding those who would prefer to abolish the entire right to asylum.,"Das ist das wirklich Bedauerliche an dieser Debatte: dass Sie nicht nur die Ärzteschaft verprellen, sondern auch diejenigen füttern, die am liebsten das ganze Grundrecht auf Asyl abschaffen wollen.",746546,riedel,True,False,False,False
This is the truly regrettable aspect of this debate: that you are not only alienating the medical profession but also feeding those who would prefer to abolish the entire right to asylum.,"Das ist das wirklich Bedauerliche an dieser Debatte: dass Sie nicht nur die Ärzteschaft verprellen, sondern auch diejenigen füttern, die am liebsten das ganze Grundrecht auf Asyl abschaffen wollen.",746546,coudry,False,False,False,False
This is the truly regrettable aspect of this debate: that you are not only alienating the medical profession but also feeding those who would prefer to abolish the entire right to asylum.,"Das ist das wirklich Bedauerliche an dieser Debatte: dass Sie nicht nur die Ärzteschaft verprellen, sondern auch diejenigen füttern, die am liebsten das ganze Grundrecht auf Asyl abschaffen wollen.",746546,grabsch,True,False,False,False
This is the truly regrettable aspect of this debate: that you are not only alienating the medical profession but also feeding those who would prefer to abolish the entire right to asylum.,"Das ist das wirklich Bedauerliche an dieser Debatte: dass Sie nicht nur die Ärzteschaft verprellen, sondern auch diejenigen füttern, die am liebsten das ganze Grundrecht auf Asyl abschaffen wollen.",746546,richter,False,False,False,False
But the very first sentence shows where the journey of the Greens is headed.,"Aber schon der erste Satz zeigt, wohin die Reise der Grünen geht.",301878,schadt,False,False,False,False
But the very first sentence shows where the journey of the Greens is headed.,"Aber schon der erste Satz zeigt, wohin die Reise der Grünen geht.",301878,riedel,False,False,False,False
But the very first sentence shows where the journey of the Greens is headed.,"Aber schon der erste Satz zeigt, wohin die Reise der Grünen geht.",301878,coudry,False,False,False,False
But the very first sentence shows where the journey of the Greens is headed.,"Aber schon der erste Satz zeigt, wohin die Reise der Grünen geht.",301878,grabsch,False,False,False,False
But the very first sentence shows where the journey of the Greens is headed.,"Aber schon der erste Satz zeigt, wohin die Reise der Grünen geht.",301878,richter,False,False,False,False
"Instead of providing citizens with healthy food, the competition for EU funds leads industrial agriculture to focus on monocultures.","Statt die Bürger mit gesunden Nahrungsmitteln zu versorgen, führt der Verdrängungswettbewerb um EU-Gelder dazu, dass die industrielle Landwirtschaft auf Monokulturen setzt.",1079100,schadt,False,False,False,False
"Instead of providing citizens with healthy food, the competition for EU funds leads industrial agriculture to focus on monocultures.","Statt die Bürger mit gesunden Nahrungsmitteln zu versorgen, führt der Verdrängungswettbewerb um EU-Gelder dazu, dass die industrielle Landwirtschaft auf Monokulturen setzt.",1079100,riedel,False,False,False,False
"Instead of providing citizens with healthy food, the competition for EU funds leads industrial agriculture to focus on monocultures.","Statt die Bürger mit gesunden Nahrungsmitteln zu versorgen, führt der Verdrängungswettbewerb um EU-Gelder dazu, dass die industrielle Landwirtschaft auf Monokulturen setzt.",1079100,coudry,True,False,True,False
"Instead of providing citizens with healthy food, the competition for EU funds leads industrial agriculture to focus on monocultures.","Statt die Bürger mit gesunden Nahrungsmitteln zu versorgen, führt der Verdrängungswettbewerb um EU-Gelder dazu, dass die industrielle Landwirtschaft auf Monokulturen setzt.",1079100,grabsch,False,False,False,False
"Instead of providing citizens with healthy food, the competition for EU funds leads industrial agriculture to focus on monocultures.","Statt die Bürger mit gesunden Nahrungsmitteln zu versorgen, führt der Verdrängungswettbewerb um EU-Gelder dazu, dass die industrielle Landwirtschaft auf Monokulturen setzt.",1079100,richter,False,False,False,False
"We have now heard three statements that could not have been more different: firstly, the baseless, sometimes foolish polemic from the Left, as we are accustomed to; then the factual presentation from the Federal Government, in which the facts were laid out; and finally, the contribution from the Greens, which made it clear that there is a consensus in this house that Greece has a future in the Eurozone.","Wir haben jetzt drei Wortmeldungen gehört, die unterschiedlicher nicht hätten sein können: zum einen die haltlose, manchmal dümmliche Polemik von der Linken, wie man sie halt kennt, dann den Sachvortrag der Bundesregierung, in dem die Fakten darstellt wurden, und schließlich den Beitrag von den Grünen, in dem deutlich wurde, dass in diesem Hause Konsens darüber besteht, dass Griechenland eine Zukunft im Euro-Raum hat.",508658,schadt,True,False,False,False
"We have now heard three statements that could not have been more different: firstly, the baseless, sometimes foolish polemic from the Left, as we are accustomed to; then the factual presentation from the Federal Government, in which the facts were laid out; and finally, the contribution from the Greens, which made it clear that there is a consensus in this house that Greece has a future in the Eurozone.","Wir haben jetzt drei Wortmeldungen gehört, die unterschiedlicher nicht hätten sein können: zum einen die haltlose, manchmal dümmliche Polemik von der Linken, wie man sie halt kennt, dann den Sachvortrag der Bundesregierung, in dem die Fakten darstellt wurden, und schließlich den Beitrag von den Grünen, in dem deutlich wurde, dass in diesem Hause Konsens darüber besteht, dass Griechenland eine Zukunft im Euro-Raum hat.",508658,riedel,True,False,False,False
"We have now heard three statements that could not have been more different: firstly, the baseless, sometimes foolish polemic from the Left, as we are accustomed to; then the factual presentation from the Federal Government, in which the facts were laid out; and finally, the contribution from the Greens, which made it clear that there is a consensus in this house that Greece has a future in the Eurozone.","Wir haben jetzt drei Wortmeldungen gehört, die unterschiedlicher nicht hätten sein können: zum einen die haltlose, manchmal dümmliche Polemik von der Linken, wie man sie halt kennt, dann den Sachvortrag der Bundesregierung, in dem die Fakten darstellt wurden, und schließlich den Beitrag von den Grünen, in dem deutlich wurde, dass in diesem Hause Konsens darüber besteht, dass Griechenland eine Zukunft im Euro-Raum hat.",508658,coudry,True,False,False,True
"We have now heard three statements that could not have been more different: firstly, the baseless, sometimes foolish polemic from the Left, as we are accustomed to; then the factual presentation from the Federal Government, in which the facts were laid out; and finally, the contribution from the Greens, which made it clear that there is a consensus in this house that Greece has a future in the Eurozone.","Wir haben jetzt drei Wortmeldungen gehört, die unterschiedlicher nicht hätten sein können: zum einen die haltlose, manchmal dümmliche Polemik von der Linken, wie man sie halt kennt, dann den Sachvortrag der Bundesregierung, in dem die Fakten darstellt wurden, und schließlich den Beitrag von den Grünen, in dem deutlich wurde, dass in diesem Hause Konsens darüber besteht, dass Griechenland eine Zukunft im Euro-Raum hat.",508658,grabsch,True,False,False,False
"We have now heard three statements that could not have been more different: firstly, the baseless, sometimes foolish polemic from the Left, as we are accustomed to; then the factual presentation from the Federal Government, in which the facts were laid out; and finally, the contribution from the Greens, which made it clear that there is a consensus in this house that Greece has a future in the Eurozone.","Wir haben jetzt drei Wortmeldungen gehört, die unterschiedlicher nicht hätten sein können: zum einen die haltlose, manchmal dümmliche Polemik von der Linken, wie man sie halt kennt, dann den Sachvortrag der Bundesregierung, in dem die Fakten darstellt wurden, und schließlich den Beitrag von den Grünen, in dem deutlich wurde, dass in diesem Hause Konsens darüber besteht, dass Griechenland eine Zukunft im Euro-Raum hat.",508658,richter,False,False,False,False
The vulture fund buys outstanding sovereign debt from creditors who no longer believe in its repayment.,"Der Geierfonds kauft von Gläubigern ausstehende Staatsschulden, an deren Rückzahlung die Gläubiger ohnehin nicht mehr glauben.",823555,richter,False,False,False,False
The vulture fund buys outstanding sovereign debt from creditors who no longer believe in its repayment.,"Der Geierfonds kauft von Gläubigern ausstehende Staatsschulden, an deren Rückzahlung die Gläubiger ohnehin nicht mehr glauben.",823555,schadt,False,False,False,False
The vulture fund buys outstanding sovereign debt from creditors who no longer believe in its repayment.,"Der Geierfonds kauft von Gläubigern ausstehende Staatsschulden, an deren Rückzahlung die Gläubiger ohnehin nicht mehr glauben.",823555,riedel,True,False,True,False
The vulture fund buys outstanding sovereign debt from creditors who no longer believe in its repayment.,"Der Geierfonds kauft von Gläubigern ausstehende Staatsschulden, an deren Rückzahlung die Gläubiger ohnehin nicht mehr glauben.",823555,grabsch,False,False,False,False
The vulture fund buys outstanding sovereign debt from creditors who no longer believe in its repayment.,"Der Geierfonds kauft von Gläubigern ausstehende Staatsschulden, an deren Rückzahlung die Gläubiger ohnehin nicht mehr glauben.",823555,coudry,True,False,True,False
"They are willing to accept that families in cities like Cologne, Munich, Hamburg, and Berlin can no longer find affordable housing.","Sie wollen hinnehmen, dass Familien in Städten wie Köln, München, Hamburg und Berlin keine bezahlbaren Wohnungen mehr finden.",1024863,richter,False,False,False,False
"They are willing to accept that families in cities like Cologne, Munich, Hamburg, and Berlin can no longer find affordable housing.","Sie wollen hinnehmen, dass Familien in Städten wie Köln, München, Hamburg und Berlin keine bezahlbaren Wohnungen mehr finden.",1024863,coudry,False,False,False,False
"They are willing to accept that families in cities like Cologne, Munich, Hamburg, and Berlin can no longer find affordable housing.","Sie wollen hinnehmen, dass Familien in Städten wie Köln, München, Hamburg und Berlin keine bezahlbaren Wohnungen mehr finden.",1024863,riedel,True,False,False,False
"They are willing to accept that families in cities like Cologne, Munich, Hamburg, and Berlin can no longer find affordable housing.","Sie wollen hinnehmen, dass Familien in Städten wie Köln, München, Hamburg und Berlin keine bezahlbaren Wohnungen mehr finden.",1024863,grabsch,True,False,True,False
"They are willing to accept that families in cities like Cologne, Munich, Hamburg, and Berlin can no longer find affordable housing.","Sie wollen hinnehmen, dass Familien in Städten wie Köln, München, Hamburg und Berlin keine bezahlbaren Wohnungen mehr finden.",1024863,schadt,False,False,False,False
"The federal government would be well advised to adopt this proposal; otherwise, it risks becoming the mastermind behind wage suppression and workforce division.","Die Bundesregierung ist gut beraten, sich diesen Vorschlag zu eigen zu machen, ansonsten macht sie sich zum Drahtzieher der Lohndrücker und Belegschaftsspalter.",574004,richter,True,False,True,False
"The federal government would be well advised to adopt this proposal; otherwise, it risks becoming the mastermind behind wage suppression and workforce division.","Die Bundesregierung ist gut beraten, sich diesen Vorschlag zu eigen zu machen, ansonsten macht sie sich zum Drahtzieher der Lohndrücker und Belegschaftsspalter.",574004,coudry,False,False,False,False
"The federal government would be well advised to adopt this proposal; otherwise, it risks becoming the mastermind behind wage suppression and workforce division.","Die Bundesregierung ist gut beraten, sich diesen Vorschlag zu eigen zu machen, ansonsten macht sie sich zum Drahtzieher der Lohndrücker und Belegschaftsspalter.",574004,grabsch,False,False,False,False
"The federal government would be well advised to adopt this proposal; otherwise, it risks becoming the mastermind behind wage suppression and workforce division.","Die Bundesregierung ist gut beraten, sich diesen Vorschlag zu eigen zu machen, ansonsten macht sie sich zum Drahtzieher der Lohndrücker und Belegschaftsspalter.",574004,schadt,True,False,True,False
"The federal government would be well advised to adopt this proposal; otherwise, it risks becoming the mastermind behind wage suppression and workforce division.","Die Bundesregierung ist gut beraten, sich diesen Vorschlag zu eigen zu machen, ansonsten macht sie sich zum Drahtzieher der Lohndrücker und Belegschaftsspalter.",574004,riedel,True,False,False,True
"The federal government has limited the capabilities of the Federal Motor Transport Authority to conduct its own vehicle and emissions tests by cutting funds and has relied on the information provided by automobile manufacturers, ultimately even altering the testing procedures according to their wishes.",Die Bundesregierung hat durch Mittelkürzungen die Möglichkeiten des Kraftfahrt-Bundesamtes zu eigenen Fahrzeug- und Abgastests eingeschränkt und sich auf die Angaben der Automobilhersteller verlassen und letztendlich sogar die Testverfahren nach deren Wünschen verändert.,712463,riedel,True,False,True,False
"The federal government has limited the capabilities of the Federal Motor Transport Authority to conduct its own vehicle and emissions tests by cutting funds and has relied on the information provided by automobile manufacturers, ultimately even altering the testing procedures according to their wishes.",Die Bundesregierung hat durch Mittelkürzungen die Möglichkeiten des Kraftfahrt-Bundesamtes zu eigenen Fahrzeug- und Abgastests eingeschränkt und sich auf die Angaben der Automobilhersteller verlassen und letztendlich sogar die Testverfahren nach deren Wünschen verändert.,712463,coudry,True,False,True,False
"The federal government has limited the capabilities of the Federal Motor Transport Authority to conduct its own vehicle and emissions tests by cutting funds and has relied on the information provided by automobile manufacturers, ultimately even altering the testing procedures according to their wishes.",Die Bundesregierung hat durch Mittelkürzungen die Möglichkeiten des Kraftfahrt-Bundesamtes zu eigenen Fahrzeug- und Abgastests eingeschränkt und sich auf die Angaben der Automobilhersteller verlassen und letztendlich sogar die Testverfahren nach deren Wünschen verändert.,712463,schadt,True,False,True,False
"The federal government has limited the capabilities of the Federal Motor Transport Authority to conduct its own vehicle and emissions tests by cutting funds and has relied on the information provided by automobile manufacturers, ultimately even altering the testing procedures according to their wishes.",Die Bundesregierung hat durch Mittelkürzungen die Möglichkeiten des Kraftfahrt-Bundesamtes zu eigenen Fahrzeug- und Abgastests eingeschränkt und sich auf die Angaben der Automobilhersteller verlassen und letztendlich sogar die Testverfahren nach deren Wünschen verändert.,712463,richter,True,False,True,False
"The federal government has limited the capabilities of the Federal Motor Transport Authority to conduct its own vehicle and emissions tests by cutting funds and has relied on the information provided by automobile manufacturers, ultimately even altering the testing procedures according to their wishes.",Die Bundesregierung hat durch Mittelkürzungen die Möglichkeiten des Kraftfahrt-Bundesamtes zu eigenen Fahrzeug- und Abgastests eingeschränkt und sich auf die Angaben der Automobilhersteller verlassen und letztendlich sogar die Testverfahren nach deren Wünschen verändert.,712463,grabsch,True,False,True,False
Even greater than the tidal wave was the wave of solidarity and willingness to help from the population and from rescue and aid services across the entire country.,Noch größer als die Flutwelle war die Welle an Solidarität und Hilfsbereitschaft aus der Bevölkerung und von Rettungs- und Hilfsdiensten aus dem ganzen Land.,317035,riedel,False,False,False,False
Even greater than the tidal wave was the wave of solidarity and willingness to help from the population and from rescue and aid services across the entire country.,Noch größer als die Flutwelle war die Welle an Solidarität und Hilfsbereitschaft aus der Bevölkerung und von Rettungs- und Hilfsdiensten aus dem ganzen Land.,317035,richter,False,True,False,False
Even greater than the tidal wave was the wave of solidarity and willingness to help from the population and from rescue and aid services across the entire country.,Noch größer als die Flutwelle war die Welle an Solidarität und Hilfsbereitschaft aus der Bevölkerung und von Rettungs- und Hilfsdiensten aus dem ganzen Land.,317035,grabsch,False,False,False,False
Even greater than the tidal wave was the wave of solidarity and willingness to help from the population and from rescue and aid services across the entire country.,Noch größer als die Flutwelle war die Welle an Solidarität und Hilfsbereitschaft aus der Bevölkerung und von Rettungs- und Hilfsdiensten aus dem ganzen Land.,317035,schadt,False,False,False,False
Even greater than the tidal wave was the wave of solidarity and willingness to help from the population and from rescue and aid services across the entire country.,Noch größer als die Flutwelle war die Welle an Solidarität und Hilfsbereitschaft aus der Bevölkerung und von Rettungs- und Hilfsdiensten aus dem ganzen Land.,317035,coudry,False,True,False,False
"It must finally come to an end that billions of euros in taxpayer money are being used for wage dumping, ladies and gentlemen.","Es muss endlich Schluss damit sein, dass mit Milliarden Euro Steuergeld Lohndumping betrieben wird, meine Damen und Herren.",309684,riedel,False,True,True,False
"It must finally come to an end that billions of euros in taxpayer money are being used for wage dumping, ladies and gentlemen.","Es muss endlich Schluss damit sein, dass mit Milliarden Euro Steuergeld Lohndumping betrieben wird, meine Damen und Herren.",309684,richter,True,False,True,False
"It must finally come to an end that billions of euros in taxpayer money are being used for wage dumping, ladies and gentlemen.","Es muss endlich Schluss damit sein, dass mit Milliarden Euro Steuergeld Lohndumping betrieben wird, meine Damen und Herren.",309684,grabsch,False,False,False,False
"It must finally come to an end that billions of euros in taxpayer money are being used for wage dumping, ladies and gentlemen.","Es muss endlich Schluss damit sein, dass mit Milliarden Euro Steuergeld Lohndumping betrieben wird, meine Damen und Herren.",309684,schadt,False,False,False,False
"It must finally come to an end that billions of euros in taxpayer money are being used for wage dumping, ladies and gentlemen.","Es muss endlich Schluss damit sein, dass mit Milliarden Euro Steuergeld Lohndumping betrieben wird, meine Damen und Herren.",309684,coudry,True,False,True,False
The atmosphere at Germany's universities has long been poisoned by leftist influences.,An Deutschlands hohen Schulen ist die Atmosphäre bereits längst linksvergiftet.,116163,riedel,True,False,False,True
The atmosphere at Germany's universities has long been poisoned by leftist influences.,An Deutschlands hohen Schulen ist die Atmosphäre bereits längst linksvergiftet.,116163,richter,True,False,False,True
The atmosphere at Germany's universities has long been poisoned by leftist influences.,An Deutschlands hohen Schulen ist die Atmosphäre bereits längst linksvergiftet.,116163,grabsch,False,False,False,False
The atmosphere at Germany's universities has long been poisoned by leftist influences.,An Deutschlands hohen Schulen ist die Atmosphäre bereits längst linksvergiftet.,116163,schadt,False,False,False,False
The atmosphere at Germany's universities has long been poisoned by leftist influences.,An Deutschlands hohen Schulen ist die Atmosphäre bereits längst linksvergiftet.,116163,coudry,True,False,False,True
You make corporations pay for that.,Dafür lässt man Konzerne bezahlen.,33445,riedel,False,False,False,False
You make corporations pay for that.,Dafür lässt man Konzerne bezahlen.,33445,grabsch,False,False,False,False
You make corporations pay for that.,Dafür lässt man Konzerne bezahlen.,33445,richter,False,False,False,False
You make corporations pay for that.,Dafür lässt man Konzerne bezahlen.,33445,schadt,False,False,False,False
You make corporations pay for that.,Dafür lässt man Konzerne bezahlen.,33445,coudry,False,False,False,False
They even set up golden rescue umbrellas for the banks.,Sie haben den Banken sogar noch goldene Rettungsschirme aufgespannt.,377231,schadt,False,False,False,False
They even set up golden rescue umbrellas for the banks.,Sie haben den Banken sogar noch goldene Rettungsschirme aufgespannt.,377231,riedel,True,False,True,False
They even set up golden rescue umbrellas for the banks.,Sie haben den Banken sogar noch goldene Rettungsschirme aufgespannt.,377231,coudry,True,False,True,False
They even set up golden rescue umbrellas for the banks.,Sie haben den Banken sogar noch goldene Rettungsschirme aufgespannt.,377231,grabsch,False,False,False,False
They even set up golden rescue umbrellas for the banks.,Sie haben den Banken sogar noch goldene Rettungsschirme aufgespannt.,377231,richter,True,False,True,False
"In this context, the sentence translates to:

""In doing so, the Left and the Greens are hypocritical.""",Dabei sind Linke und Grüne scheinheilig.,1069767,schadt,False,False,False,False
"In this context, the sentence translates to:

""In doing so, the Left and the Greens are hypocritical.""",Dabei sind Linke und Grüne scheinheilig.,1069767,riedel,True,False,False,False
"In this context, the sentence translates to:

""In doing so, the Left and the Greens are hypocritical.""",Dabei sind Linke und Grüne scheinheilig.,1069767,coudry,True,False,False,True
"In this context, the sentence translates to:

""In doing so, the Left and the Greens are hypocritical.""",Dabei sind Linke und Grüne scheinheilig.,1069767,grabsch,True,False,False,False
"In this context, the sentence translates to:

""In doing so, the Left and the Greens are hypocritical.""",Dabei sind Linke und Grüne scheinheilig.,1069767,richter,True,False,False,False
The law does not comply with this requirement due to its medical-psychiatric paternalism.,Dieser Vorgabe kommt das Gesetz mit seiner medizinisch-psychiatrischen Bevormundung nicht nach.,1187416,schadt,False,False,False,False
The law does not comply with this requirement due to its medical-psychiatric paternalism.,Dieser Vorgabe kommt das Gesetz mit seiner medizinisch-psychiatrischen Bevormundung nicht nach.,1187416,riedel,True,False,False,False
The law does not comply with this requirement due to its medical-psychiatric paternalism.,Dieser Vorgabe kommt das Gesetz mit seiner medizinisch-psychiatrischen Bevormundung nicht nach.,1187416,coudry,False,False,False,False
The law does not comply with this requirement due to its medical-psychiatric paternalism.,Dieser Vorgabe kommt das Gesetz mit seiner medizinisch-psychiatrischen Bevormundung nicht nach.,1187416,grabsch,False,False,False,False
The law does not comply with this requirement due to its medical-psychiatric paternalism.,Dieser Vorgabe kommt das Gesetz mit seiner medizinisch-psychiatrischen Bevormundung nicht nach.,1187416,richter,False,False,False,False
"It took a long time, but now the federal government is finally providing the promised funds to states and municipalities for the so-called refugee-related costs.","Lange hat es gedauert, doch jetzt erhalten Länder und Kommunen vom Bund endlich die versprochenen Gelder für die sogenannten flüchtlingsbezogenen Kosten.",180172,riedel,False,False,False,False
"It took a long time, but now the federal government is finally providing the promised funds to states and municipalities for the so-called refugee-related costs.","Lange hat es gedauert, doch jetzt erhalten Länder und Kommunen vom Bund endlich die versprochenen Gelder für die sogenannten flüchtlingsbezogenen Kosten.",180172,coudry,False,False,False,False
"It took a long time, but now the federal government is finally providing the promised funds to states and municipalities for the so-called refugee-related costs.","Lange hat es gedauert, doch jetzt erhalten Länder und Kommunen vom Bund endlich die versprochenen Gelder für die sogenannten flüchtlingsbezogenen Kosten.",180172,richter,False,False,False,False
"It took a long time, but now the federal government is finally providing the promised funds to states and municipalities for the so-called refugee-related costs.","Lange hat es gedauert, doch jetzt erhalten Länder und Kommunen vom Bund endlich die versprochenen Gelder für die sogenannten flüchtlingsbezogenen Kosten.",180172,schadt,False,False,False,False
"It took a long time, but now the federal government is finally providing the promised funds to states and municipalities for the so-called refugee-related costs.","Lange hat es gedauert, doch jetzt erhalten Länder und Kommunen vom Bund endlich die versprochenen Gelder für die sogenannten flüchtlingsbezogenen Kosten.",180172,grabsch,False,False,False,False
We need referendums.,Wir brauchen Volksabstimmungen.,985806,riedel,False,False,False,False
We need referendums.,Wir brauchen Volksabstimmungen.,985806,schadt,False,False,False,False
We need referendums.,Wir brauchen Volksabstimmungen.,985806,grabsch,False,False,False,False
We need referendums.,Wir brauchen Volksabstimmungen.,985806,coudry,False,False,False,False
We need referendums.,Wir brauchen Volksabstimmungen.,985806,richter,False,False,False,False
"I know that we will continue to take on significant responsibility for cooperation in the Western Balkans and between these challenging states with the so-called Berlin Process as well. The Chancellor will invite to the summit on July 5, 2021, because Germany is taking over the chairmanship there.","Ich weiß, dass wir auch mit dem sogenannten Berliner Prozess – die Bundeskanzlerin wird, weil Deutschland den Vorsitz dort übernimmt, zum Gipfel am 5. Juli 2021 einladen – weiterhin große Verantwortung für die Zusammenarbeit im westlichen Balkan und zwischen diesen schwierigen Staaten übernehmen.",312032,riedel,False,False,False,False
"I know that we will continue to take on significant responsibility for cooperation in the Western Balkans and between these challenging states with the so-called Berlin Process as well. The Chancellor will invite to the summit on July 5, 2021, because Germany is taking over the chairmanship there.","Ich weiß, dass wir auch mit dem sogenannten Berliner Prozess – die Bundeskanzlerin wird, weil Deutschland den Vorsitz dort übernimmt, zum Gipfel am 5. Juli 2021 einladen – weiterhin große Verantwortung für die Zusammenarbeit im westlichen Balkan und zwischen diesen schwierigen Staaten übernehmen.",312032,richter,False,False,False,False
"I know that we will continue to take on significant responsibility for cooperation in the Western Balkans and between these challenging states with the so-called Berlin Process as well. The Chancellor will invite to the summit on July 5, 2021, because Germany is taking over the chairmanship there.","Ich weiß, dass wir auch mit dem sogenannten Berliner Prozess – die Bundeskanzlerin wird, weil Deutschland den Vorsitz dort übernimmt, zum Gipfel am 5. Juli 2021 einladen – weiterhin große Verantwortung für die Zusammenarbeit im westlichen Balkan und zwischen diesen schwierigen Staaten übernehmen.",312032,schadt,False,False,False,False
"I know that we will continue to take on significant responsibility for cooperation in the Western Balkans and between these challenging states with the so-called Berlin Process as well. The Chancellor will invite to the summit on July 5, 2021, because Germany is taking over the chairmanship there.","Ich weiß, dass wir auch mit dem sogenannten Berliner Prozess – die Bundeskanzlerin wird, weil Deutschland den Vorsitz dort übernimmt, zum Gipfel am 5. Juli 2021 einladen – weiterhin große Verantwortung für die Zusammenarbeit im westlichen Balkan und zwischen diesen schwierigen Staaten übernehmen.",312032,grabsch,False,False,False,False
"I know that we will continue to take on significant responsibility for cooperation in the Western Balkans and between these challenging states with the so-called Berlin Process as well. The Chancellor will invite to the summit on July 5, 2021, because Germany is taking over the chairmanship there.","Ich weiß, dass wir auch mit dem sogenannten Berliner Prozess – die Bundeskanzlerin wird, weil Deutschland den Vorsitz dort übernimmt, zum Gipfel am 5. Juli 2021 einladen – weiterhin große Verantwortung für die Zusammenarbeit im westlichen Balkan und zwischen diesen schwierigen Staaten übernehmen.",312032,coudry,False,False,False,False
"The actions of the federal government remain fragmented if they are not supported by the close cooperation of the states, districts, cities, and municipalities.","Das Handeln des Bundes bleibt aber Stückwerk, wenn es nicht von den Ländern, den Kreisen, Städten und Gemeinden im engen Miteinander flankiert wird.",178206,riedel,False,False,False,False
"The actions of the federal government remain fragmented if they are not supported by the close cooperation of the states, districts, cities, and municipalities.","Das Handeln des Bundes bleibt aber Stückwerk, wenn es nicht von den Ländern, den Kreisen, Städten und Gemeinden im engen Miteinander flankiert wird.",178206,coudry,False,False,False,False
"The actions of the federal government remain fragmented if they are not supported by the close cooperation of the states, districts, cities, and municipalities.","Das Handeln des Bundes bleibt aber Stückwerk, wenn es nicht von den Ländern, den Kreisen, Städten und Gemeinden im engen Miteinander flankiert wird.",178206,schadt,False,False,False,False
"The actions of the federal government remain fragmented if they are not supported by the close cooperation of the states, districts, cities, and municipalities.","Das Handeln des Bundes bleibt aber Stückwerk, wenn es nicht von den Ländern, den Kreisen, Städten und Gemeinden im engen Miteinander flankiert wird.",178206,richter,False,False,False,False
"The actions of the federal government remain fragmented if they are not supported by the close cooperation of the states, districts, cities, and municipalities.","Das Handeln des Bundes bleibt aber Stückwerk, wenn es nicht von den Ländern, den Kreisen, Städten und Gemeinden im engen Miteinander flankiert wird.",178206,grabsch,False,False,False,False
"For the basic inventory data in the form of contract data between the provider and the user, there is an automated information procedure. For the more sensitive data, the so-called IP addresses, there is a manual procedure, whereby the threat to legal interests must have become concrete.","Für die einfachen Bestandsdaten in Gestalt der Vertragsdaten zwischen Anbieter und Nutzer gibt es ein automatisiertes Auskunftsverfahren, und für die sensibleren, die sogenannten IP-Adressen, ein manuelles, wobei sich die abzuwendende Gefahr für die Rechtsgüter konkretisiert haben muss.",219115,riedel,False,False,False,False
"For the basic inventory data in the form of contract data between the provider and the user, there is an automated information procedure. For the more sensitive data, the so-called IP addresses, there is a manual procedure, whereby the threat to legal interests must have become concrete.","Für die einfachen Bestandsdaten in Gestalt der Vertragsdaten zwischen Anbieter und Nutzer gibt es ein automatisiertes Auskunftsverfahren, und für die sensibleren, die sogenannten IP-Adressen, ein manuelles, wobei sich die abzuwendende Gefahr für die Rechtsgüter konkretisiert haben muss.",219115,coudry,False,False,False,False
"For the basic inventory data in the form of contract data between the provider and the user, there is an automated information procedure. For the more sensitive data, the so-called IP addresses, there is a manual procedure, whereby the threat to legal interests must have become concrete.","Für die einfachen Bestandsdaten in Gestalt der Vertragsdaten zwischen Anbieter und Nutzer gibt es ein automatisiertes Auskunftsverfahren, und für die sensibleren, die sogenannten IP-Adressen, ein manuelles, wobei sich die abzuwendende Gefahr für die Rechtsgüter konkretisiert haben muss.",219115,grabsch,False,False,False,False
"For the basic inventory data in the form of contract data between the provider and the user, there is an automated information procedure. For the more sensitive data, the so-called IP addresses, there is a manual procedure, whereby the threat to legal interests must have become concrete.","Für die einfachen Bestandsdaten in Gestalt der Vertragsdaten zwischen Anbieter und Nutzer gibt es ein automatisiertes Auskunftsverfahren, und für die sensibleren, die sogenannten IP-Adressen, ein manuelles, wobei sich die abzuwendende Gefahr für die Rechtsgüter konkretisiert haben muss.",219115,schadt,False,False,False,False
"For the basic inventory data in the form of contract data between the provider and the user, there is an automated information procedure. For the more sensitive data, the so-called IP addresses, there is a manual procedure, whereby the threat to legal interests must have become concrete.","Für die einfachen Bestandsdaten in Gestalt der Vertragsdaten zwischen Anbieter und Nutzer gibt es ein automatisiertes Auskunftsverfahren, und für die sensibleren, die sogenannten IP-Adressen, ein manuelles, wobei sich die abzuwendende Gefahr für die Rechtsgüter konkretisiert haben muss.",219115,richter,False,False,False,False
"Before the question was asked, I referred to European law once again.","Bevor die Frage gestellt wurde, habe ich noch einmal auf das europäische Recht abgehoben.",916612,riedel,False,False,False,False
"Before the question was asked, I referred to European law once again.","Bevor die Frage gestellt wurde, habe ich noch einmal auf das europäische Recht abgehoben.",916612,schadt,False,False,False,False
"Before the question was asked, I referred to European law once again.","Bevor die Frage gestellt wurde, habe ich noch einmal auf das europäische Recht abgehoben.",916612,coudry,False,False,False,False
"Before the question was asked, I referred to European law once again.","Bevor die Frage gestellt wurde, habe ich noch einmal auf das europäische Recht abgehoben.",916612,richter,False,False,False,False
"Before the question was asked, I referred to European law once again.","Bevor die Frage gestellt wurde, habe ich noch einmal auf das europäische Recht abgehoben.",916612,grabsch,False,False,False,False
The victims of so-called upskirting are mostly women or girls.,Die Opfer von sogenanntem Upskirting sind meist Frauen oder Mädchen.,73012,riedel,False,False,False,False
The victims of so-called upskirting are mostly women or girls.,Die Opfer von sogenanntem Upskirting sind meist Frauen oder Mädchen.,73012,grabsch,False,False,False,False
